artist,l1,l2,l3,matched_name,spotify_artist_id,genres_raw,source,matched_from,last_chart_year,genre_main
shawn mendes & camila cabello,shawn mendes & camila cabello,shawn mendes,shawn mendes,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop;folk pop;pop rock;pop soul;teen pop,musicbrainz,l2,2020,Rock
shawn mendes & justin bieber,shawn mendes & justin bieber,shawn mendes,shawn mendes,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop;folk pop;pop rock;pop soul;teen pop,musicbrainz,l2,2021,Rock
shawn mendes & tainy,shawn mendes & tainy,shawn mendes,shawn mendes,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop;folk pop;pop rock;pop soul;teen pop,musicbrainz,l2,2021,Rock
shawn mendes featuring khalid,shawn mendes,shawn mendes,shawn mendes,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop;folk pop;pop rock;pop soul;teen pop,musicbrainz,l1,2018,Rock
shawn mendes x zedd,shawn mendes x zedd,shawn mendes,shawn mendes,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop;folk pop;pop rock;pop soul;teen pop,musicbrainz,l2,2019,Rock
shawn mullins,shawn mullins,shawn mullins,shawn mullins,Shawn Mullins,4TROLx8HvrnfGGNo2ngL2N,alternative rock;folk;american;classic pop and rock,musicbrainz,artist,1999,Rock
shawn phillips,shawn phillips,shawn phillips,shawn phillips,Shawn Phillips,0qgbJLYz20q47xKIkkXBG9,folk rock;folk,spotify,artist,1973,Rock
shawn stockman,shawn stockman,shawn stockman,shawn stockman,Shawn Stockman,19dyJWLCu4CSuTgZN1l9Zn,quiet storm,spotify,artist,1996,RnB
shawnna,shawnna,shawnna,shawnna,Shawnna,4gpDA7R5796e6zbvZxGNga,southern hip hop,spotify,artist,2006,HipHop
shawnna featuring ludacris,shawnna,shawnna,shawnna,Shawnna,4gpDA7R5796e6zbvZxGNga,southern hip hop,spotify,l1,2004,HipHop
shawty lo,shawty lo,shawty lo,shawty lo,Shawty Lo,5mNB8ykTlENptzmsxXRtdS,southern hip hop;crunk,spotify,artist,2008,HipHop
she moves,she moves,she moves,she moves,She Moves,5FIwcOeHJKwLWh7NA2pSfU,far away,musicbrainz,artist,1998,
sheb wooley,sheb wooley,sheb wooley,sheb wooley,Sheb Wooley,2dOTS74R4yPISc7AVU9QzD,rockabilly;country;comedy;rock and roll;novelty,musicbrainz,artist,1962,Rock
sheck wes,sheck wes,sheck wes,sheck wes,Sheck Wes,2RDOrhPqAM4jzTRCEb19qX,trap,musicbrainz,artist,2019,HipHop
sheena easton,sheena easton,sheena easton,sheena easton,Sheena Easton,5dcOK4stT4JDkP6Dqhbz5s,pop;dance;country;ballad;adult contemporary,musicbrainz,artist,1991,Pop
sheila,sheila,sheila,sheila,Sheila,5fhRcv2KU96vbXqNE2FEdu,variété française;disco;chanson;french pop,spotify,artist,1982,Pop
sheila e.,sheila e.,sheila e.,sheila e,Sheila E.,6OQrOpxSIfPai3cFaN4v4P,pop;funk;percussion,musicbrainz,artist,1987,Pop
shelby flint,shelby flint,shelby flint,shelby flint,Shelby Flint,55APUUV6bCtJVEF1O2jKNT,singer-songwriter,musicbrainz,artist,1966,Folk
shelley fabares,shelley fabares,shelley fabares,shelley fabares,Shelley Fabares,6ZID5oFfvvgzIRrqXaTJSy,doo-wop,spotify,artist,1963,
shep and the limelites,shep and the limelites,shep,shep,Shep And The Limelites,3xaiq6cHhYX5xclwRkT6Jf,doo-wop,spotify,artist,1963,
sheppard,sheppard,sheppard,sheppard,Sheppard,6VxCmtR7S3yz4vnzsJqhSV,indie pop;pop rock,musicbrainz,artist,2015,Pop
sherbet,sherbet,sherbet,sherbet,sherbet,4kYn3NHCyCcx3WcQbpavHP,soft rock;aor,musicbrainz,artist,1976,Rock
sherbs,sherbs,sherbs,sherbs,,,,none,,1981,
sheriff,sheriff,sheriff,sheriff,Sheriff,5jllns7VtBfhF3AyjvZP8d,glam metal,spotify,artist,1989,Rock
sherrie austin,sherrie austin,sherrie austin,sherrie austin,,,country;aln-sh,musicbrainz,,1999,Country
sheryl crow,sheryl crow,sheryl crow,sheryl crow,Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,rock;pop;americana;alternative rock;country rock,musicbrainz,artist,2013,Rock
sheryl crow & sting,sheryl crow & sting,sheryl crow,sheryl crow,Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,rock;pop;americana;alternative rock;country rock,musicbrainz,l2,2006,Rock
"sheryl crow, kid rock & keith urban","sheryl crow, kid rock & keith urban",sheryl crow,sheryl crow,Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,rock;pop;americana;alternative rock;country rock,musicbrainz,l2,2010,Rock
shinedown,shinedown,shinedown,shinedown,Shinedown,70BYFdaZbEKbeauJ670ysI,post-grunge;alternative metal;rock,spotify,artist,2012,Rock
shiny toy guns,shiny toy guns,shiny toy guns,shiny toy guns,Shiny Toy Guns,6UocZe4AprSYBvmn3J0oqY,united states;indie;rock;electronica;american,musicbrainz,artist,2010,Rock
shirley & lee,shirley & lee,shirley,shirley,Shirley & Lee,7kowgNVIlvDxx9Uhvcft5Y,doo-wop,spotify,artist,1961,
shirley & squirrely,shirley & squirrely,shirley,shirley,,,,none,,1976,
shirley and company,shirley and company,shirley,shirley,,,disco;classic pop and rock,musicbrainz,,1975,Pop
shirley bassey,shirley bassey,shirley bassey,shirley bassey,Shirley Bassey,090VebphoycdEyH165iMqc,easy listening,spotify,artist,1973,
shirley brown,shirley brown,shirley brown,shirley brown,Shirley Brown,5EORJzqrFf7pwweCv9fUnV,classic soul;soul;blues,spotify,artist,1975,RnB
shirley caesar,shirley caesar,shirley caesar,shirley caesar,Shirley Caesar,5hrUVXJsPParZB87QtAz1R,gospel,spotify,artist,1975,Gospel
shirley ellis,shirley ellis,shirley ellis,shirley ellis,Shirley Ellis,4GO3ufZJ7YsEnQ3PiML2Dg,northern soul,spotify,artist,1967,RnB
shirley lewis,shirley lewis,shirley lewis,shirley lewis,Shirley Lewis,0IsiGzCZIshsWOTI9iN7ie,,none,artist,1989,
shirley murdock,shirley murdock,shirley murdock,shirley murdock,Shirley Murdock,446ZfKMyzU2hwfHA4CI3dy,quiet storm,spotify,artist,1987,RnB
shirley and lee,shirley and lee,shirley,shirley,,,,none,,1960,
shoes,shoes,shoes,shoes,Shoes,1SyCQtKtDtMfJBBKGm0A8B,power pop;jangle pop,spotify,artist,1979,Pop
shontelle,shontelle,shontelle,shontelle,Shontelle,4M6Z1wubeKtwPqbjJygTOc,contemporary r&b;pop,musicbrainz,artist,2010,Pop
shooting star,shooting star,shooting star,shooting star,Shooting Star,0UQrtn8QMXcnA0aEtjpQQu,,none,artist,1989,
shop boyz,shop boyz,shop boyz,shop boyz,SHOP BOYZ,3v3clM1KQgVfpPjKJFPAmx,hip hop,musicbrainz,artist,2007,HipHop
shoreline mafia presents ohgeesy & fenix flexin,shoreline mafia presents ohgeesy & fenix flexin,shoreline mafia presents ohgeesy,shoreline mafia presents ohgeesy,,,,none,,2024,
shorty long,shorty long,shorty long,shorty long,Shorty Long,2aJC0GVDp9BwwQgXUjZ65K,,none,artist,1968,
shot in the dark,shot in the dark,shot in the dark,shot in the dark,Shot In The Dark,6jVgAwagbS8DxWwt2kzgEn,,none,artist,1981,
shwayze,shwayze,shwayze,shwayze,Shwayze,6f0hUHWLOCxCSDQMtdVAS7,alternative hip hop,musicbrainz,artist,2008,HipHop
shwayze featuring cisco adler,shwayze,shwayze,shwayze,Shwayze,6f0hUHWLOCxCSDQMtdVAS7,alternative hip hop,musicbrainz,l1,2008,HipHop
shyheim,shyheim,shyheim,shyheim,Shyheim,4wHnqY2AhYuZArNOPZ2RCb,hip hop,musicbrainz,artist,1994,HipHop
shyne featuring barrington levy,shyne,shyne,shyne,Shyne,64ovxBmjJ9ZDqkzEXVWpVc,east coast hip hop,spotify,l1,2000,HipHop
si zentner and his orchestra,si zentner and his orchestra,si zentner,si zentner,Si Zentner,4ktfAENbpoxfR7STEtKBM6,exotica;big band;easy listening,spotify,l2,1962,
sia,sia,sia,sia,Sia,5WUlDfRSoLAfcVSX1WnrxN,pop;electropop;indie pop;dance-pop;australian,musicbrainz,artist,2025,Pop
sia featuring kendrick lamar,sia,sia,sia,Sia,5WUlDfRSoLAfcVSX1WnrxN,pop;electropop;indie pop;dance-pop;australian,musicbrainz,l1,2017,Pop
sia featuring sean paul,sia,sia,sia,Sia,5WUlDfRSoLAfcVSX1WnrxN,pop;electropop;indie pop;dance-pop;australian,musicbrainz,l1,2017,Pop
sick puppies,sick puppies,sick puppies,sick puppies,SICK PUPPIES,7qAcXJgt1PWnxwUgxMdyuk,rock;alternative rock;post-grunge;australian;hard rock,musicbrainz,artist,2011,Rock
siedah garrett,siedah garrett,siedah garrett,siedah garrett,Siedah Garrett,7EVlecngyrLHfQUqFMpwkT,,none,artist,1988,
sil austin,sil austin,sil austin,sil austin,Sil Austin,4ZER6Et93aVvfwzaiwjjbI,doo-wop,spotify,artist,1959,
silento,silento,silento,silento,Silento,48GIkWoBCZ5UPe634lOnfc,,none,artist,2016,
silk,silk,silk,silk,Silk,3Z71jEhwoPE4xzzUNhKKGD,quiet storm;new jack swing;r&b,spotify,artist,1999,RnB
silk city x dua lipa,silk city x dua lipa,silk city,silk city,Silk City,2X97ZAqRKRMYFIDqtvGgGc,songs,musicbrainz,l2,2019,
silk sonic (bruno mars & anderson .paak),silk sonic,silk sonic,silk sonic,Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,funk;r&b;soul;supergroup,musicbrainz,l1,2022,RnB
silk sonic (bruno mars & anderson .paak) with thundercat & bootsy collins,silk sonic,silk sonic,silk sonic,Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,funk;r&b;soul;supergroup,musicbrainz,l1,2021,RnB
"silkk the shocker featuring master p, destiny's child, o'dell, mo",silkk the shocker,silkk the shocker,silkk the shocker,Silkk The Shocker,0iEVT8dLNSSmipPOrDGu2z,southern hip hop;new orleans bounce,spotify,l1,1998,HipHop
silkk the shocker featuring mystikal,silkk the shocker,silkk the shocker,silkk the shocker,Silkk The Shocker,0iEVT8dLNSSmipPOrDGu2z,southern hip hop;new orleans bounce,spotify,l1,1999,HipHop
silver,silver,silver,silver,Silver,7oeuJSyVZTCkm3BurLz8cG,jazz;hard bop;soul jazz,musicbrainz,artist,1976,Jazz
silver condor,silver condor,silver condor,silver condor,Silver Condor,29depPcBWPGMjwZeqJHbQi,aor;arena rock,spotify,artist,1981,Rock
silver convention,silver convention,silver convention,silver convention,Silver Convention,5QHvbEwccF3WANUD5lEIuA,disco,spotify,artist,1976,
silverado,silverado,silverado,silverado,Silverado,2NQ4iy4ku04wNsTwg691rc,,none,artist,1981,
silversun pickups,silversun pickups,silversun pickups,silversun pickups,Silversun Pickups,6qyi8X6MdP1lu6B1K6yh3h,alternative rock;indie rock;shoegaze;indietronica;rock,musicbrainz,artist,2009,Rock
silvetti,silvetti,silvetti,silvetti,Silvetti,6BdtDEvFGMhoxuYDGmk82h,,none,artist,1977,
simon & garfunkel,simon & garfunkel,simon,simon,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,folk rock;folk,spotify,artist,1982,Rock
simon f,simon f,simon f,simon f,,,,none,,1987,
simon stokes,simon stokes,simon stokes,simon stokes,Simon Stokes,3Sdd9xejb3SNEH1QCQRsfZ,,none,artist,1974,
simon stokes/nighthawks,simon stokes,simon stokes,simon stokes,Simon Stokes,3Sdd9xejb3SNEH1QCQRsfZ,,none,l1,1969,
simple e,simple e,simple e,simple e,Simple E,4N4xnoCeRX0Tk7I6TfcBrk,,none,artist,1994,
simple minds,simple minds,simple minds,simple minds,Simple Minds,6hN9F0iuULZYWXppob22Aj,new wave,spotify,artist,1995,
simple plan,simple plan,simple plan,simple plan,Simple Plan,2p4FqHnazRucYQHyDCdBrJ,pop punk;punk;emo,spotify,artist,2005,Rock
simply red,simply red,simply red,simply red,Simply Red,1fa0cOhromAZdq2xRA4vv8,blue-eyed soul;pop;soul;dance-pop;sophisti-pop,musicbrainz,artist,1992,Pop
sims twins,sims twins,sims twins,sims twins,,,,none,,1962,
sinead o'connor,sinead o'connor,sinead o'connor,sinead oconnor,,,irish;alternative rock;pop;folk;singer-songwriter,musicbrainz,,1990,Rock
single bullet theory,single bullet theory,single bullet theory,single bullet theory,Single Bullet Theory,1NDeoS5h6SJTvejYrQesVw,power pop,spotify,artist,1983,Pop
sinitta,sinitta,sinitta,sinitta,Sinitta,1nUUfnmwd9mdpTPwMcM1hd,hi-nrg,spotify,artist,1989,
siouxsie & the banshees,siouxsie & the banshees,siouxsie,siouxsie,Siouxsie,5p8r7X8R2Y361VoHLsZ7eV,gothic rock,spotify,l2,1991,Rock
sir chauncey and his exciting strings,sir chauncey and his exciting strings,sir chauncey,sir chauncey,,,,none,,1960,
sir douglas quintet,sir douglas quintet,sir douglas quintet,sir douglas quintet,Sir Douglas Quintet,3A2UXqQgMDJ3YNvLPyX5NW,tejano;country rock,spotify,artist,1969,Rock
sir mix-a-lot,sir mix-a-lot,sir mix-a-lot,sir mixalot,Sir Mix-A-Lot,3TQ9JTBI2n2hfo7aRONEYV,old school hip hop,spotify,artist,1996,HipHop
sisqo,sisqo,sisqo,sisqo,Sisqo,6x9QLdzo6eBZxJ1bHsDkjg,r&b;pop;hip hop;contemporary r&b;american,musicbrainz,artist,2000,Pop
sisqo featuring make it hot,sisqo,sisqo,sisqo,Sisqo,6x9QLdzo6eBZxJ1bHsDkjg,r&b;pop;hip hop;contemporary r&b;american,musicbrainz,l1,2000,Pop
sister 7,sister 7,sister 7,sister 7,Sister 7,7uMBGSWI4a50o7E3hZ4h5G,,none,artist,1998,
sister hazel,sister hazel,sister hazel,sister hazel,Sister Hazel,7m60UAnbgFFNuJbmS6OxTk,alternative rock;southern rock,musicbrainz,artist,2000,Rock
sister janet mead,sister janet mead,sister janet mead,sister janet mead,Sister Janet Mead,2koUqfFTZqZIaTHxtWmT4W,,none,artist,1974,
sister sledge,sister sledge,sister sledge,sister sledge,Sister Sledge,6gkWznnJkdkwRPVcmnrays,disco;philly soul,spotify,artist,1985,RnB
siw malmkvist-umberto marcato,siw malmkvist-umberto marcato,siw malmkvist-umberto marcato,siw malmkvistumberto marcato,,,,none,,1964,
sixpence none the richer,sixpence none the richer,sixpence none the richer,sixpence none the richer,Sixpence None The Richer,0lJlKQvuM2Sd9DPPyUXcHg,pop rock;rock;indie pop;jangle pop;christian rock,musicbrainz,artist,2003,Rock
skee-lo,skee-lo,skee-lo,skeelo,Skee-Lo,55Pp4Ns5VfTSFsBraW7MQy,hip hop;pop rap;west coast hip hop;rock and indie,musicbrainz,artist,1995,Pop
skeeter davis,skeeter davis,skeeter davis,skeeter davis,Skeeter Davis,5b2OzvLaL6nyxw5pbVbSdy,pop;country;country pop;nashville sound;country gospel,musicbrainz,artist,1964,Pop
ski mask the slump god,ski mask the slump god,ski mask the slump god,ski mask the slump god,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,southern hip hop;hip hop;rap,musicbrainz,artist,2019,HipHop
ski mask the slump god featuring juice wrld,ski mask the slump god,ski mask the slump god,ski mask the slump god,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,southern hip hop;hip hop;rap,musicbrainz,l1,2019,HipHop
skid row,skid row,skid row,skid row,Skid Row,4opTS86dN9uO313J9CE8xg,glam metal;glam rock;hard rock,spotify,artist,1992,Rock
skillet,skillet,skillet,skillet,Skillet,49bzE5vRBRIota4qeHtQM8,christian rock;christian alternative rock;christian,spotify,artist,2009,Rock
skin deep featuring li'l kim of junior m.a.f.i.a.,skin deep,skin deep,skin deep,Skin Deep,3amgFFlpXAGSocIYNpHFYH,uk;ska;england,musicbrainz,l1,1996,Reggae
skip and flip,skip and flip,skip,skip,Skip,0napPQNzPhwVmVM6AMNfAx,southern hip hop;new orleans bounce;crunk,spotify,l2,1960,HipHop
skrillex,skrillex,skrillex,skrillex,Skrillex,5he5w2lnU9x7JFhnwcekXX,dubstep;edm;electro;electronic,spotify,artist,2012,Electronic
skrillex & diplo with justin bieber,skrillex & diplo with justin bieber,skrillex,skrillex,Skrillex,5he5w2lnU9x7JFhnwcekXX,dubstep;edm;electro;electronic,spotify,l2,2016,Electronic
skrillex & rick ross,skrillex & rick ross,skrillex,skrillex,Skrillex,5he5w2lnU9x7JFhnwcekXX,dubstep;edm;electro;electronic,spotify,l2,2016,Electronic
skrillex featuring sirah,skrillex,skrillex,skrillex,Skrillex,5he5w2lnU9x7JFhnwcekXX,dubstep;edm;electro;electronic,spotify,l1,2012,Electronic
"skrillex, justin bieber & don toliver","skrillex, justin bieber & don toliver",skrillex,skrillex,Skrillex,5he5w2lnU9x7JFhnwcekXX,dubstep;edm;electro;electronic,spotify,l2,2021,Electronic
sky (arista),sky,sky,sky,,,,none,,1981,
"skylar grey, polo g, mozzy & eminem","skylar grey, polo g, mozzy & eminem",skylar grey,skylar grey,Skylar Grey,4utLUGcTvOJFr6aqIJtYWV,pop;rock,musicbrainz,l2,2021,Rock
skylark,skylark,skylark,skylark,Skylark,5U6Sk42bhrMIPhr11xtRPq,drum and bass;liquid funk,spotify,artist,1973,RnB
skyy,skyy,skyy,skyy,Skyy,5uFqO7FceiE84xjEjFtQLX,post-disco;funk,spotify,artist,1990,RnB
slade,slade,slade,slade,Slade,10n5lhNDoSMUHWLlnST1yw,glam rock;christmas,spotify,artist,1985,Rock
slaughter,slaughter,slaughter,slaughter,Slaughter,4ibNXJiMYOPibpS9DB9Qz3,glam metal;glam rock;hard rock,spotify,artist,1992,Rock
slaughterhouse featuring eminem,slaughterhouse,slaughterhouse,slaughterhouse,Slaughterhouse,5rVbcJv0JRfhWLA3mgM73r,hip hop,musicbrainz,l1,2012,HipHop
slave,slave,slave,slave,Slave,5mtKpqeeaFavW15yIX4h5e,funk;post-disco,spotify,artist,1981,RnB
sleazyworld go featuring lil baby,sleazyworld go,sleazyworld go,sleazyworld go,SleazyWorld Go,7FOQfJbC3e4GNoheojERnF,hip hop;trap;gangsta rap,musicbrainz,l1,2022,HipHop
sleep token,sleep token,sleep token,sleep token,Sleep Token,2n2RSaZqBuUUukhbLlpnE6,progressive metal;metalcore,spotify,artist,2025,Rock
sleepy brown featuring outkast,sleepy brown,sleepy brown,sleepy brown,Sleepy Brown,7Dnu2NmddNymEI2LMZVH5v,hip hop;georgia;hip-hop,musicbrainz,l1,2004,HipHop
sleepy hallow,sleepy hallow,sleepy hallow,sleepy hallow,Sleepy Hallow,6EPlBSH2RSiettczlz7ihV,brooklyn drill;new york drill,spotify,artist,2021,HipHop
sleepy hallow featuring 347aidan,sleepy hallow,sleepy hallow,sleepy hallow,Sleepy Hallow,6EPlBSH2RSiettczlz7ihV,brooklyn drill;new york drill,spotify,l1,2022,HipHop
sleepy hallow featuring doechii,sleepy hallow,sleepy hallow,sleepy hallow,Sleepy Hallow,6EPlBSH2RSiettczlz7ihV,brooklyn drill;new york drill,spotify,l1,2025,HipHop
sleepy king,sleepy king,sleepy king,sleepy king,Sleepy King,5o7zApKDJc4jxtnLHUxvLN,doo-wop,spotify,artist,1962,
slick rick,slick rick,slick rick,slick rick,Slick Rick,1W9qOBYRTfP7HcizWN43G1,old school hip hop;east coast hip hop,spotify,artist,1994,HipHop
slim featuring yung joc,slim,slim,slim,Slim,6ilmWgqASE3c1iRqM6kgou,grime;uk drill;uk grime;drill,spotify,l1,2008,HipHop
slim harpo,slim harpo,slim harpo,slim harpo,Slim Harpo,36hwOoNPgnsKnhoMBYpJrJ,blues;classic blues,spotify,artist,1966,Blues
slum village featuring dwele,slum village,slum village,slum village,Slum Village,1020a42xVklY6c56imNcaa,jazz rap,spotify,l1,2002,HipHop
slum village featuring kanye west & john legend,slum village,slum village,slum village,Slum Village,1020a42xVklY6c56imNcaa,jazz rap,spotify,l1,2004,HipHop
sly & the family stone,sly & the family stone,sly,sly,Sly & The Family Stone,5m8H6zSadhu1j9Yi04VLqD,funk;motown;classic soul;funk rock;soul,spotify,artist,1974,RnB
sly fox,sly fox,sly fox,sly fox,SLY FOX,6cB0PVOn6ueWhoAb3FXbSK,,none,artist,1986,
sly stone,sly stone,sly stone,sly stone,Sly Stone,6PEJz1u53h5rN7wgPMKMHE,rock;funk,musicbrainz,artist,1975,Rock
small faces,small faces,small faces,small faces,Small Faces,1YqGsKpdixxSVgpfaL2AEQ,proto-punk;psychedelic rock;acid rock;northern soul,spotify,artist,1968,Rock
smart e's,smart e's,smart e's,smart es,Smart E's,4kbCrngHWI4kGMaOmAhiRV,rave;breakbeat hardcore,musicbrainz,artist,1993,Electronic
smash mouth,smash mouth,smash mouth,smash mouth,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,ska punk;alternative rock;pop rock;power pop;psychedelic pop,musicbrainz,artist,2001,Rock
smif-n-wessun,smif-n-wessun,smif-n-wessun,smifnwessun,Smif-N-Wessun,2p0Hf0MF8Nw8lwAXokczf0,east coast hip hop;boom bap;old school hip hop,spotify,artist,1994,HipHop
smiley featuring drake,smiley,smiley,smiley,Smiley,3gvNMbcnvmnjGaG6hvJfSH,manele,spotify,l1,2021,
smilez & southstar,smilez & southstar,smilez,smilez,Smilez,2kLg9vNmVhfMTHPgxpbyLM,hip hop,musicbrainz,l2,2003,HipHop
smith,smith,smith,smith,SMITH,4XOIQF9cT5At4H0qcjhVL7,indie folk;indie rock;indie pop;singer/songwriter;acoustic rock,musicbrainz,artist,1970,Pop
smokey,smokey,smokey,smokey,Smokey,0pjOlblZPSB8G5SC0kduPW,bhajan;devotional,spotify,artist,1975,
smokey robinson,smokey robinson,smokey robinson,smokey robinson,Smokey Robinson,0h9smro0z3HqUbD94jotU8,motown;quiet storm;classic soul,spotify,artist,1991,RnB
smokey robinson & barbara mitchell,smokey robinson & barbara mitchell,smokey robinson,smokey robinson,Smokey Robinson,0h9smro0z3HqUbD94jotU8,motown;quiet storm;classic soul,spotify,l2,1983,RnB
smokey robinson & the miracles,smokey robinson & the miracles,smokey robinson,smokey robinson,Smokey Robinson,0h9smro0z3HqUbD94jotU8,motown;quiet storm;classic soul,spotify,l2,1973,RnB
smokie,smokie,smokie,smokie,Smokie,5rIqOJspxDq89aBBCUda1X,glam rock,spotify,artist,1977,Rock
smokie norful,smokie norful,smokie norful,smokie norful,Smokie Norful,0sD8Amms4kSxs5tBV4CUmR,gospel;gospel r&b;worship,spotify,artist,2003,Gospel
smooth,smooth,smooth,smooth,Smooth,7H6YbDjzY80v100UkfvAkx,new jack swing,spotify,artist,1998,RnB
snail,snail,snail,snail,snail,7edV4GLbuiGACGGfHCKouP,kawaii future bass;future funk;future bass;electronic;doujin,musicbrainz,artist,1978,Electronic
snap!,snap!,snap!,snap,SNAP!,2FrKQPjJe4pVMZOgm0ESOx,eurodance,spotify,artist,1993,
sneaker,sneaker,sneaker,sneaker,Sneaker,3n1rQ9pPPnrhTC0yfIAXbp,trip-hop;downtempo;alternative;trip hop;rock and indie,musicbrainz,artist,1982,Rock
sneaker pimps,sneaker pimps,sneaker pimps,sneaker pimps,Sneaker Pimps,1EJWNhiYbOyeUHbsS7Kp1P,trip hop;downtempo,spotify,artist,1998,Electronic
sniff 'n' the tears,sniff 'n' the tears,sniff 'n' the tears,sniff n the tears,Sniff 'n' The Tears,3EPScT793Qw5hkf8tvVpRV,classic pop and rock,musicbrainz,artist,1979,Pop
snoop dogg,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,artist,2010,HipHop
snoop dogg & wiz khalifa featuring bruno mars,snoop dogg & wiz khalifa,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l2,2012,HipHop
snoop dogg featuring charlie wilson & justin timberlake,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,2005,HipHop
"snoop dogg featuring master p, nate dogg, butch cassidy & tha eastsidaz",snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,2001,HipHop
snoop dogg featuring mystikal and fiend,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,1999,HipHop
snoop dogg featuring pharrell,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,2005,HipHop
snoop dogg featuring pharrell & uncle charlie wilson,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,2003,HipHop
snoop dogg featuring r. kelly,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,2007,HipHop
snoop dogg featuring t-pain,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,2011,HipHop
snoop dogg featuring the-dream,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,2010,HipHop
snoop dogg featuring tyrese & mr. tan,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,2001,HipHop
snoop dogg featuring xzibit & nate dogg,snoop dogg,snoop dogg,snoop dogg,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g-funk;west coast hip hop;gangster rap;hip hop;old school hip hop,spotify,l1,1999,HipHop
snoop dogg presents tha eastsidaz,snoop dogg presents tha eastsidaz,snoop dogg presents tha eastsidaz,snoop dogg presents tha eastsidaz,,,,none,,2000,
snoop dogg presents tha eastsidaz featuring jayo felony and blaqthoven,snoop dogg presents tha eastsidaz,snoop dogg presents tha eastsidaz,snoop dogg presents tha eastsidaz,,,,none,,2000,
snoop doggy dogg,snoop doggy dogg,snoop doggy dogg,snoop doggy dogg,Snoop Doggy Dogg,1ffw9MLMC0oyoCqddU7YBU,,none,artist,1994,
snootie wild featuring k camp,snootie wild,snootie wild,snootie wild,Snootie Wild,1YXg2Chm7UfZAUAkjJEpqK,southern hip hop;hip hop,musicbrainz,l1,2014,HipHop
snow,snow,snow,snow,Snow,3uZFBSsMiooimnprFL9jD1,country;nashville sound;traditional country;country gospel;cowboy,musicbrainz,artist,1993,Country
snow patrol,snow patrol,snow patrol,snow patrol,Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,indie rock;alternative rock;pop rock;british;power pop,musicbrainz,artist,2012,Rock
snow patrol featuring martha wainwright,snow patrol,snow patrol,snow patrol,Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,indie rock;alternative rock;pop rock;british;power pop,musicbrainz,l1,2010,Rock
snuff,snuff,snuff,snuff,Snuff,39Yw8FPJXDJyf5L4vK7TD3,skate punk;ska punk;punk;melodic hardcore;ska,spotify,artist,1983,Rock
so,so,so,so,,,,none,,1988,
